TIMESTAMP,ContextTokens,GeneratedTokens
1700160516687,1062,377
1700160516776,4080,46
1700160516940,1068,375
1700160517031,382,89
1700160517278,4080,70
1700160517315,395,118
1700160517709,390,63
1700160517710,393,62
1700160517742,396,91
1700160517928,4085,49
1700160518064,206,217
1700160518393,394,122
1700160518405,206,179
1700160518579,394,149
1700160518765,4075,37
1700160518927,377,57
1700160519120,396,95
1700160519198,962,390
1700160519399,1098,411
1700160519551,476,112
1700160519733,4076,32
1700160520171,1073,464
1700160520183,2563,55
1700160520360,4077,47
1700160520376,10,133
1700160521380,2152,107
1700160521381,389,95
1700160521553,320,18
1700160521575,4078,41
1700160521618,203,162
1700160521651,398,105
1700160521686,42,156
1700160521798,1080,413
1700160522062,433,56
1700160522206,4079,39
1700160522308,401,119
1700160522366,4075,163
1700160522382,430,57
1700160522383,403,106
1700160522629,4083,48
1700160522730,4081,41
1700160522740,391,116
1700160523289,1062,520
1700160523558,835,56
1700160523585,209,162
1700160523879,2079,42
1700160523899,404,142
1700160524138,1313,145
1700160524147,398,100
1700160524586,406,144
1700160524618,1350,270
1700160524838,4077,34
1700160524892,383,88
1700160525038,390,94
1700160525512,1099,378
1700160525981,408,96
1700160525983,393,92
1700160526150,4082,43
1700160526336,1014,394
1700160526445,2550,49
1700160526639,4081,71
1700160526657,395,126
1700160526999,398,91
1700160527127,2208,117
1700160527152,399,126
1700160527204,383,94
1700160527384,396,125
1700160527438,400,91
1700160527540,385,84
1700160527677,2022,79
1700160527693,2584,166
1700160527737,398,88
1700160527737,4096,82
1700160527828,398,117
1700160527938,4091,67
1700160528020,423,103
1700160528055,409,110
1700160528189,1218,43
1700160528506,4096,44
1700160528643,390,98
1700160528726,1317,173
1700160528804,4077,63
1700160528941,406,89
1700160529119,388,122
1700160529345,1316,396
1700160529553,403,96
1700160529651,403,91
1700160529674,203,161
1700160529698,421,116
1700160529854,1122,420
1700160529932,378,100
1700160530127,4082,51
1700160530214,4087,74
1700160530374,380,67
1700160530374,399,118
1700160530435,997,414
1700160530613,2212,77
1700160530790,405,112
1700160530865,400,85
1700160530874,396,121
1700160530898,411,144
1700160530932,397,105
1700160531113,315,18
1700160531280,2473,80
1700160531380,399,108
1700160531461,4095,46
1700160531462,206,157
1700160531810,1056,505
1700160531850,395,161
1700160532072,389,70
1700160532140,1012,454
1700160532154,181,342
1700160532270,4179,51
1700160532316,406,104
1700160532492,405,136
1700160532506,181,513
1700160532661,395,80
1700160532687,378,65
1700160532893,989,411
1700160532984,995,396
1700160532996,1012,429
1700160533031,372,58
1700160533064,1100,397
1700160533102,4091,35
1700160533192,408,99
1700160533247,373,62
1700160533379,389,86
1700160533382,441,102
1700160533500,413,96
1700160533776,1184,104
1700160533781,2045,67
1700160533947,397,106
1700160534078,406,95
1700160534146,396,119
1700160534217,430,89
1700160534549,381,71
1700160534723,42,165
1700160534725,393,81
1700160534768,400,100
1700160535300,409,100
1700160535451,383,75
1700160535718,378,32
1700160535749,801,84
1700160536024,1497,99
1700160536028,4098,42
1700160536087,374,82
1700160536129,163,217
1700160536131,23,121
1700160536527,1022,396
1700160536648,405,85
1700160537055,369,56
1700160537075,384,85
1700160537549,4073,46
1700160537840,181,116
1700160537935,968,419
1700160537999,1114,391
1700160538034,1106,399
1700160538062,394,97
1700160538282,409,91
1700160538594,398,107
1700160538596,385,91
1700160538642,407,170
1700160538845,2410,42
1700160538851,381,60
1700160539063,1314,210
1700160539087,402,104
1700160539123,1317,243
1700160539138,401,117
1700160539160,434,91
1700160539247,1516,90
1700160539426,4072,34
1700160539557,406,102
1700160539593,371,64
1700160539650,4099,125
1700160539702,4075,28
1700160539703,2470,48
1700160539841,1083,397
1700160539907,4085,54
1700160539963,385,60
1700160540356,397,100
1700160540422,398,87
1700160540602,4087,27
1700160540753,416,84
1700160540786,399,94
1700160540839,4077,66
1700160540853,1090,495
1700160540917,399,143
1700160541019,417,78
1700160541181,1001,429
1700160541380,1049,408
1700160541523,389,60
1700160541559,380,60
1700160541704,396,93
1700160542096,399,80
1700160542109,1315,200
1700160542236,1697,47
1700160542247,1058,431
1700160542485,408,105
1700160542528,4081,44
1700160542741,1275,54
1700160542863,1033,507
1700160543048,1103,391
1700160543713,412,95
1700160543754,2099,93
1700160543840,4085,133
1700160543896,392,84
1700160543902,1068,384
1700160544424,383,60
1700160544425,392,89
1700160544660,871,40
1700160544774,1073,380
1700160544819,409,105
1700160544916,418,84
1700160544925,397,137
1700160545432,372,57
1700160545514,1086,393
1700160545587,2297,38
1700160545629,397,108
1700160546039,2756,106
1700160546092,385,88
1700160546149,4087,77
1700160546189,998,388
1700160546190,408,55
1700160546232,405,105
1700160546895,2236,55
1700160546914,401,106
1700160546921,1131,397
1700160546955,438,93
1700160547177,396,123
1700160547292,2215,63
1700160547456,400,108
1700160547484,422,93
1700160547778,429,95
1700160547884,1842,101
1700160547931,397,91
1700160547944,2817,261
1700160548010,409,94
1700160548013,4078,46
1700160548039,4083,42
1700160548306,403,94
1700160548327,412,123
1700160548587,426,103
1700160548654,2845,87
1700160548702,415,121
1700160548771,4091,39
1700160548884,2180,128
1700160548949,1318,183
1700160549049,389,76
1700160549090,380,53
1700160549187,4106,46
1700160549227,200,153
1700160550139,4111,139
1700160550366,374,86
1700160550940,1031,361
1700160551005,400,102
1700160551137,408,108
1700160551185,398,124
1700160551208,398,135
1700160551353,413,101
1700160551473,395,107
1700160551938,1969,111
1700160552047,946,80
1700160552095,181,130
1700160552102,390,147
1700160552161,414,164
1700160552184,4089,84
1700160552278,1895,113
1700160553542,1316,159
1700160553806,396,85
1700160553935,1315,145
1700160554386,395,124
1700160554568,423,86
1700160554609,404,85
1700160554929,408,87
1700160555000,2101,47
1700160555240,1107,442
1700160555589,437,85
1700160555711,181,179
1700160555713,212,182
1700160555744,402,163
1700160556201,395,87
1700160556347,1069,397
1700160556750,2375,186
1700160556866,375,76
1700160557299,396,78
1700160557310,409,97
1700160557440,1018,415
1700160557571,396,97
1700160557654,388,114
1700160557732,1032,376
1700160558154,1083,431
1700160558294,426,103
1700160558479,418,134
1700160558682,1030,550
1700160558795,1097,396
1700160559011,2759,53
1700160559104,963,109
1700160559145,393,113
1700160559401,393,118
1700160559419,410,104
1700160559599,400,110
1700160559647,404,163
1700160559719,407,131
1700160559799,382,66
1700160559812,1137,108
1700160559874,181,221
1700160559987,413,111
1700160560107,1777,90
1700160560931,402,119
1700160560995,393,101
1700160561597,394,100
1700160562214,410,98
1700160562217,426,84
1700160562414,4092,92
1700160562622,416,89
1700160562799,424,86
1700160563128,427,79
1700160563322,1033,90
1700160563752,983,407
1700160563834,409,140
1700160563961,194,217
1700160563995,1374,99
1700160564277,400,145
1700160564326,403,108
1700160564326,402,90
1700160564634,393,104
1700160564869,389,120
1700160565059,1072,439
1700160565079,429,88
1700160565382,424,102
1700160565424,393,139
1700160565558,1108,82
1700160565559,1080,64
1700160565841,410,97
1700160565841,2052,120
1700160565945,427,109
1700160565945,1969,111
1700160566477,997,459
1700160566617,311,18
1700160566654,1049,408
1700160566738,181,131
1700160566869,2251,101
1700160566971,422,89
1700160567012,2617,84
1700160567059,1082,431
1700160567228,1315,180
1700160567256,429,107
1700160567488,990,384
1700160568111,397,94
1700160568359,1453,88
1700160568553,1167,420
1700160568839,4078,193
1700160569027,1031,89
1700160569464,1724,60
1700160569587,409,85
1700160570232,308,18
1700160570280,181,106
1700160570377,1027,55
1700160570730,206,179
1700160570772,120,12
1700160570805,408,93
1700160571168,400,110
1700160571346,395,95
1700160571415,1312,134
1700160571434,401,128
1700160571904,4074,30
1700160572573,376,81
1700160572862,966,387
1700160573336,1023,383
1700160573341,400,132
1700160573388,402,89
1700160573389,397,97
1700160573646,2221,208
1700160573739,435,98
1700160573953,2442,47
1700160574439,3601,53
1700160574446,394,104
1700160574593,415,83
1700160574639,453,111
1700160574689,994,372
1700160574690,406,100
1700160574917,405,97
1700160575006,1314,184
1700160575175,2851,68
1700160575252,2584,151
1700160575279,408,122
1700160575616,1110,396
1700160575646,2423,49
1700160575807,2003,76
1700160575915,905,131
1700160576004,421,123
1700160576151,1018,122
1700160576250,404,95
1700160576424,2326,47
1700160576610,416,81
1700160576762,181,75
1700160576791,400,86
1700160576863,1046,389
1700160576937,1036,81
1700160577078,1049,413
1700160577242,421,90
1700160577445,957,442
1700160578190,400,100
1700160578478,181,83
1700160578638,422,99
1700160578664,1139,429
1700160578679,1097,396
1700160578753,1316,122
1700160578773,408,112
1700160578803,1520,594
1700160578830,527,41
1700160579050,372,39
1700160579210,391,99
1700160579258,1835,85
1700160579268,881,75
1700160579382,411,116
1700160579723,398,87
1700160579845,1316,149
1700160580373,206,162
1700160580484,1220,66
1700160580714,389,97
1700160580769,403,80
1700160580784,2516,60
1700160581186,1315,150
1700160581362,961,395
1700160581578,206,153
1700160581695,409,122
1700160581738,310,18
1700160581953,3837,73
1700160582182,181,94
1700160582248,420,95
1700160582380,1972,75
1700160582396,397,100
1700160582460,181,95
1700160582551,451,82
1700160582797,966,414
1700160582798,16,182
1700160582846,394,143
1700160583108,1013,393
1700160583108,414,89
1700160583143,403,123
1700160583371,1702,80
1700160583430,1436,93
1700160583597,415,142
1700160583597,1352,103
1700160583672,400,100
1700160583682,209,179
1700160583787,407,91
1700160583882,1097,414
1700160583953,415,115
1700160584051,206,193
1700160584271,1320,151
1700160584288,2298,121
1700160584288,4078,117
1700160584324,960,394
1700160584339,1107,442
1700160584543,398,101
1700160584785,1316,125
1700160584836,1035,385
1700160584872,409,152
1700160584965,1621,110
1700160585136,405,107
1700160585145,416,98
1700160585317,1245,79
1700160585474,415,111
1700160585569,1140,382
1700160585778,1846,123
1700160585789,1402,66
1700160585983,398,90
1700160586017,181,161
1700160586039,553,40
1700160586263,1080,430
1700160586320,450,118
1700160586441,1161,68
1700160586545,1034,415
1700160586703,181,130
1700160586756,1829,191
1700160586846,393,105
1700160587096,416,92
1700160587241,1315,130
1700160587399,405,133
1700160587704,1052,375
1700160587796,395,95
1700160587950,1139,425
1700160587966,1651,86
1700160588035,181,274
1700160588204,237,14
1700160588307,203,217
1700160588769,1020,429
1700160588844,407,134
1700160588943,395,107
1700160589276,981,415
1700160589455,1118,383
1700160589596,1139,429
1700160589889,2073,87
1700160590328,2513,110
1700160591073,4092,91
1700160591500,237,14
1700160591559,388,87
1700160591702,956,405
1700160591703,412,197
1700160591731,411,83
1700160591896,200,183
1700160591976,1098,407
1700160592184,1678,102
1700160592211,404,95
1700160592304,1130,373
1700160592336,1166,92
1700160592391,1333,77
1700160592452,401,101
1700160592564,1008,407
1700160592599,403,142
1700160593283,390,86
1700160593423,2173,38
1700160593549,407,102
1700160594288,704,74
1700160594561,960,394
1700160594787,400,81
1700160594813,398,134
1700160594842,403,169
1700160594861,988,63
1700160594976,1350,132
1700160594981,388,84
1700160595187,401,103
1700160595187,27,113
1700160595188,404,89
1700160595334,396,89
1700160595358,4109,50
1700160595692,1083,500
1700160596030,396,109
1700160596246,922,78
1700160596350,402,80
1700160596416,763,76
1700160596440,2108,101
1700160597037,19,158
1700160597394,407,90
1700160597430,413,121
1700160597464,400,96
1700160597507,1080,398
1700160597576,324,18
1700160597624,1097,393
1700160597697,2584,131
1700160597743,1675,88
1700160597835,200,161
1700160597872,434,146
1700160598053,966,498
1700160598262,203,217
1700160598392,966,377
1700160598550,1069,402
1700160598575,411,93
1700160598960,415,127
1700160598962,398,108
1700160598971,2017,46
1700160599018,307,18
1700160599237,403,106
1700160599400,983,410
1700160599754,434,80
1700160599911,2008,116
1700160600076,413,126
1700160600781,425,87
1700160600965,767,83
1700160601175,1098,407
1700160601180,1369,62
1700160601349,1182,143
1700160601478,1350,147
1700160601576,4121,62
1700160601650,2500,105
1700160601817,926,106
1700160601874,1239,59
1700160601907,395,101
1700160602001,181,72
1700160602002,398,81
1700160602100,621,96
1700160602235,444,114
1700160602467,1312,136
1700160602707,1802,31
1700160602741,1895,170
1700160602862,395,93
1700160602945,206,186
1700160603144,394,82
1700160603357,2626,90
1700160603386,1649,52
1700160603389,1130,373
1700160603429,2399,40
1700160603543,181,94
1700160603576,419,146
1700160603603,1353,197
1700160603650,2435,48
1700160603755,1064,400
1700160603895,397,92
1700160604046,1405,61
1700160604486,966,443
1700160604585,408,86
1700160604602,407,102
1700160604800,1702,93
1700160604828,2718,61
1700160604864,1864,84
1700160605127,404,101
1700160605168,397,84
1700160605204,754,66
1700160605321,392,83
1700160605322,390,105
1700160605359,1008,388
1700160605478,2072,107
1700160605547,418,82
1700160605598,2013,48
1700160605603,1313,215
1700160605855,396,139
1700160605966,194,217
1700160606281,434,90
1700160606283,1778,95
1700160606374,404,148
1700160606421,1341,81
1700160606658,406,86
1700160606729,2972,78
1700160606768,406,85
1700160606823,404,101
1700160606912,2324,75
1700160607093,966,422
1700160607140,946,445
1700160607157,1046,389
1700160607416,830,87
1700160607593,398,91
1700160607997,1404,100
1700160608570,394,99
1700160608670,1040,133
1700160609191,393,90
1700160609218,120,12
1700160609239,421,95
1700160609402,1871,82
1700160609655,390,90
1700160609878,958,414
1700160609964,398,93
1700160610050,1060,411
1700160610738,181,111
1700160610822,399,114
1700160610973,395,92
1700160610992,418,99
1700160611099,1020,399
1700160611153,409,121
1700160611350,1141,363
1700160611773,395,78
1700160611826,419,90
1700160611837,1055,411
1700160611862,394,97
1700160612001,957,395
1700160612052,1315,172
1700160612235,960,396
1700160612311,2319,37
1700160612815,457,101
1700160612934,425,106
1700160612963,1063,100
1700160613026,405,98
1700160613077,1118,429
1700160613112,181,277
1700160613139,395,100
1700160613191,4077,42
1700160613246,1931,78
1700160613312,1208,373
1700160613412,2541,71
1700160613554,1096,432
1700160613626,1096,414
1700160613775,391,76
1700160613981,395,83
1700160614130,1139,425
1700160614254,397,87
1700160614531,1140,382
1700160614593,2331,106
1700160614720,212,217
1700160615172,404,91
1700160615385,57,159
1700160615502,1110,374
1700160616047,399,104
1700160616057,1949,52
1700160616084,423,96
1700160616172,1240,96
1700160616369,392,154
1700160616432,1523,50
1700160616657,308,18
1700160616849,871,38
1700160616968,858,90
1700160617109,2007,98
1700160617129,1706,77
1700160617246,946,442
1700160617384,1044,377
1700160617722,1313,197
1700160617878,390,142
1700160617964,405,98
1700160617967,1026,389
1700160618053,464,104
1700160618222,181,169
1700160618457,1076,405
1700160618563,42,168
1700160618755,396,92
1700160619216,396,99
1700160619376,406,117
1700160619441,1129,40
1700160619502,956,513
1700160619640,1772,75
1700160619792,413,90
1700160620220,1013,408
1700160620316,2076,86
1700160620466,374,54
1700160620584,2534,49
1700160620616,1020,399
1700160620728,1314,130
1700160620872,401,94
1700160620919,886,138
1700160621021,400,99
1700160621292,181,97
1700160621399,399,101
1700160621468,1802,87
1700160621703,395,117
1700160621887,411,100
1700160622052,400,84
1700160622084,1316,158
1700160622139,181,309
1700160622173,958,395
1700160622372,1901,101
1700160622433,426,111
1700160622713,421,99
1700160622947,402,130
1700160623031,16,190
